Step,AgentID,Citizen Coordinates,Citizen Position,Health
0,Citizen_2404,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2405,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2406,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2407,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2408,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2409,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2410,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2411,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2412,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2413,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2414,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2415,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2416,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2417,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2418,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2419,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2420,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2421,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2422,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2423,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2424,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2425,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2426,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2427,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2428,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2429,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2430,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2431,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2432,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2433,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2434,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2435,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2436,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2437,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2438,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2439,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2440,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2441,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2442,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2443,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2444,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2445,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2446,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2447,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2448,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2449,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2450,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2451,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2452,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2453,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2454,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2455,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2456,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2457,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2458,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2459,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2460,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2461,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2462,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2463,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2464,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2465,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2466,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2467,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2468,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2469,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2470,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2471,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2472,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2473,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2474,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2475,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2476,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2477,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2478,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2479,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2480,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2481,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2482,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2483,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2484,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2485,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2486,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2487,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2488,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2489,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2490,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2491,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2492,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2493,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2494,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2495,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2496,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2497,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2498,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2499,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2500,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2501,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2502,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2503,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2504,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2505,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2506,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2507,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2508,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2509,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2510,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2511,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2512,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2513,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2514,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2515,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2516,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2517,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2518,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2519,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2520,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2521,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2522,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2523,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2524,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2525,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2526,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2527,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2528,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2529,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2530,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2531,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2532,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2533,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2534,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2535,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2536,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2537,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2538,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2539,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2540,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2541,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2542,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2543,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2544,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2545,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2546,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2547,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2548,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2549,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2550,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2551,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2552,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2553,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2554,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2555,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2556,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2557,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2558,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2559,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2560,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2561,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2562,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2563,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2564,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2565,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2566,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2567,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2568,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2569,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2570,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2571,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2572,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2573,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2574,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2575,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2576,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2577,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2578,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2579,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2580,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2581,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2582,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2583,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2584,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2585,"(26335.1881, 11784.01423)",10285,13
0,Citizen_2586,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2587,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2588,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2589,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2590,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2591,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2592,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2593,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2594,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2595,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2596,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2597,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2598,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2599,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2600,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2601,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2602,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2603,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2604,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2605,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2606,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2607,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2608,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2609,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2610,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2611,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2612,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2613,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2614,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2615,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2616,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2617,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2618,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2619,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2620,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2621,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2622,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2623,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2624,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2625,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2626,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2627,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2628,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2629,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2630,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2631,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2632,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2633,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2634,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2635,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2636,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2637,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2638,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2639,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2640,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2641,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2642,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2643,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2644,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2645,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2646,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2647,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2648,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2649,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2650,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2651,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2652,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2653,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2654,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2655,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2656,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2657,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2658,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2659,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2660,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2661,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2662,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2663,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2664,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2665,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2666,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2667,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2668,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2669,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2670,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2671,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2672,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2673,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2674,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2675,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2676,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2677,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2678,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2679,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2680,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2681,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2682,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2683,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2684,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2685,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2686,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2687,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2688,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2689,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2690,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2691,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2692,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2693,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2694,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2695,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2696,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2697,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2698,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2699,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2700,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2701,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2702,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2703,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2704,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2705,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2706,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2707,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2708,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2709,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2710,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2711,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2712,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2713,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2714,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2715,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2716,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2717,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2718,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2719,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2720,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2721,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2722,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2723,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2724,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2725,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2726,"(24901.95835, 7710.39739)",9390,13
0,Citizen_2727,"(26164.14709, 6803.67694)",14961,13
0,Citizen_2728,"(26164.14709, 6803.67694)",14961,13
0,Citizen_2729,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2730,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2731,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2732,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2733,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2734,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2735,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2736,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2737,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2738,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2739,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2740,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2741,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2742,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2743,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2744,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2745,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2746,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2747,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2748,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2749,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2750,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2751,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2752,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2753,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2754,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2755,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2756,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2757,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2758,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2759,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2760,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2761,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2762,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2763,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2764,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2765,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2766,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2767,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2768,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2769,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2770,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2771,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2772,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2773,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2774,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2775,"(22611.98568, 4554.34275)",2066,13
0,Citizen_2776,"(23398.83961, 3500.98104)",4599,13
0,Citizen_2777,"(23398.83961, 3500.98104)",4599,13
0,Citizen_2778,"(23398.83961, 3500.98104)",4599,13
0,Citizen_2779,"(23398.83961, 3500.98104)",4599,13
0,Citizen_2780,"(21147.34607, 7016.964)",3276,13
0,Citizen_2781,"(21147.34607, 7016.964)",3276,13
0,Citizen_2782,"(21147.34607, 7016.964)",3276,13
0,Citizen_2783,"(21147.34607, 7016.964)",3276,13
0,Citizen_2784,"(21147.34607, 7016.964)",3276,13
0,Citizen_2785,"(21147.34607, 7016.964)",3276,13
0,Citizen_2786,"(21147.34607, 7016.964)",3276,13
0,Citizen_2787,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2788,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2789,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2790,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2791,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2792,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2793,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2794,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2795,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2796,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2797,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2798,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2799,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2800,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2801,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2802,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2803,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2804,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2805,"(20016.37935, 3106.75204)",4517,13
0,Citizen_2806,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2807,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2808,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2809,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2810,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2811,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2812,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2813,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2814,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2815,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2816,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2817,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2818,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2819,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2820,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2821,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2822,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2823,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2824,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2825,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2826,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2827,"(24759.95218, 5892.76963)",14414,13
0,Citizen_2828,"(21040.29349, 2388.64088)",5212,13
0,Citizen_2829,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2830,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2831,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2832,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2833,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2834,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2835,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2836,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2837,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2838,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2839,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2840,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2841,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2842,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2843,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2844,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2845,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2846,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2847,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2848,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2849,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2850,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2851,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2852,"(22310.09445, 3877.36534)",2099,13
0,Citizen_2853,"(22310.09445, 3877.36534)",2099,13
