node,x,y
8087,22910.92081,7884.73505
8088,22925.7767,7911.61081
8089,23032.28463,7801.71975
8090,22995.77696,7737.36094
8091,22944.50997,7766.59825
8092,22903.9077,7697.47938
8093,22837.31232,7725.48341
8094,22714.1956,7777.25524
8095,22712.85818,7799.94032
8096,22719.06633,7826.13917
8097,22744.72594,7879.75752
8098,22803.45611,7563.3779
8099,22727.5052,8099.37239
8100,22758.50974,8106.02315
8101,22783.64558,8103.78881
8102,22847.53462,8076.29619
8103,22848.18645,8075.97992
8104,22880.96365,8060.07661
8105,22852.27914,8108.82233
8106,22877.56416,8163.08757
8107,22968.94497,7985.86685
8108,23068.87589,7884.50819
8109,23034.42113,7849.76442
8110,23129.32465,7940.90533
8111,23148.20059,7958.51609
8112,23081.71806,7989.52509
8113,23017.21526,8055.40066
8114,23140.55156,8051.91866
8115,23048.39252,8113.07657
8116,23134.61601,8273.17386
8117,23141.68882,8286.51631
8118,23204.3597,8404.74134
8119,22888.09369,8185.39469
8120,22908.05207,8227.67712
8121,22988.41803,8397.93481
8122,23028.94865,8483.80012
8123,22825.006,8575.71824
8124,22919.89106,8532.953
8125,23121.30109,8442.17634
8126,23273.50043,8373.57922
8127,22893.67818,8471.42971
8128,22827.59347,8451.56195
8129,22773.44824,8438.39326
8130,22873.7542,8452.05906
8131,23021.15033,8359.11553
8132,23138.53606,8343.02072
8133,23134.61233,8395.9594
8134,23215.6443,8255.71142
8135,23151.44537,8252.35823
8136,23023.01529,8235.89488
8137,22978.36882,8144.66746
8138,23168.42982,8110.22632
8139,22758.65075,8235.70397
8140,22817.72811,8232.52994
8141,22835.6836,8231.56525
8142,22858.16017,8230.35765
8143,22820.9152,8269.58912
8144,22816.96608,8277.07445
8145,22804.70417,8279.79805
8146,22849.89025,8322.25101
8147,22844.22583,8278.29741
8148,22851.27394,8270.83231
8149,22850.17126,8258.50081
8150,22864.18243,8255.0228
8151,22789.01843,8292.21524
8152,22785.28823,8273.15256
8153,22865.08784,8326.09332
8154,22865.08784,8316.84784
8155,22886.12178,8314.04619
8156,22885.94016,8306.44122
8157,23215.71595,8900.90491
8158,23261.2145,8927.37905
8159,23319.88977,8961.5203
8160,23330.13176,8876.16256
8161,23434.61049,8829.75784
8162,23468.72173,8892.34471
8163,23360.5546,8942.6197
8164,23297.11695,8807.71894
8165,23265.24229,8741.639
8166,23232.9672,8674.72891
8167,23200.76635,8607.97274
8168,23398.11211,8762.6551
8169,23364.13043,8700.17936
8170,23328.51663,8634.70294
8171,23292.74682,8568.9397
8172,23105.69819,8648.31608
8173,22991.82201,8696.64083
8174,23022.07997,8763.07028
8175,23052.87379,8830.67619
8176,23167.44118,8782.6429
8177,23211.24616,8877.94416
8178,23199.07509,8851.46501
8179,23136.42733,8715.16979
8180,23021.65956,8763.24638
8181,23395.53366,8606.62929
8182,23431.34397,8671.99955
8183,23364.56149,8546.85682
8184,23342.42225,8550.37545
8185,23568.63285,9079.68107
8186,23547.50741,9139.8773
8187,23602.47216,8972.88723
8188,20858.76618,7190.47844
8189,20977.51206,7297.87561
8190,21060.97812,7252.62063
8191,21049.19473,7244.02474
8192,21053.34586,7235.00699
8193,21059.02614,7232.16982
8194,21066.14754,7232.16982
8195,21073.18208,7237.80458
8196,21081.30098,7238.31685
8197,21090.75485,7231.67253
8198,21097.94643,7232.07614
8199,21200.69406,7028.07143
8200,21227.29238,7085.50286
8201,21244.90302,7123.52798
8202,21104.83129,7238.57932
8203,21220.94244,7178.33257
8204,21233.16357,7176.59926
8205,21241.16012,7170.5702
8206,21236.1618,7129.41288
8207,21168.20828,7087.60509
8208,21170.93265,7050.47093
8209,21160.77523,7042.54598
8210,21018.74409,6734.27713
8211,20942.60369,6569.76675
8212,20865.61684,6402.17089
8213,20798.15278,6255.30561
8214,20760.23558,6172.76208
8215,20739.08938,6126.72805
8216,20702.18605,6046.39168
8217,21059.09059,7227.15111
8218,21052.7403,7209.49398
8219,21060.41525,7189.95411
8220,21070.76324,7180.29043
8221,21082.04509,7202.84439
8222,20864.57218,6753.05458
8223,20699.35506,6410.90438
8224,20643.10621,6294.45575
8225,20625.33323,6257.66142
8226,20607.31843,6183.73169
8227,20592.66673,6123.60355
8228,20575.77373,6054.27751
8229,20511.65269,6146.14412
8230,20814.44158,6254.88136
8231,20641.7405,6311.30924
8232,20668.92314,6410.94126
8233,20669.76695,6412.4586
8234,20674.79045,6421.49185
8235,20675.30002,6459.56128
8236,20676.15067,6523.11172
8237,20677.60776,6631.96899
8238,20762.46381,6627.2738
8239,20796.35334,6761.23863
8240,20935.20114,6744.45229
8241,20865.727,6598.42773
8242,20814.16687,6490.05579
8243,20813.68801,6617.82878
8244,20953.5687,6565.6788
8245,20878.27782,6401.50582
8246,21176.4585,7029.83906
8247,21171.44105,7027.80107
8248,21103.07151,6875.75148
8249,21093.68357,6866.70817
8250,20875.52709,6391.86971
8251,20875.62491,6379.22022
8252,20825.11261,6268.71222
8253,20818.91739,6263.00122
8254,20777.60983,6188.06253
8255,20761.82645,6147.85136
8256,20713.69585,6047.1356
8257,20387.94889,6066.23051
8258,20400.59287,6056.98806
8259,20418.35571,5977.17772
8260,20397.9146,5954.77883
8261,20446.78076,5765.7899
8262,20516.43345,5768.66168
8263,20471.8041,5899.18327
8264,20538.99702,5894.48788
8265,20524.07253,5811.26115
8266,20590.88988,5871.93289
8267,20632.52431,5853.83669
8268,20660.3996,5947.45162
8269,20620.82238,5791.32756
8270,20613.5428,5677.56427
8271,20621.82054,5542.95165
8272,20571.5394,5541.02275
8273,20475.38818,5537.33418
8274,20479.8175,5602.72436
8275,20349.45313,5641.60835
8276,20478.40385,5508.1726
8277,20493.12397,5471.15554
8278,20476.52849,5464.55621
8279,20563.31476,5299.68311
8280,20601.21647,5207.09122
8281,20636.74514,5120.29654
8282,20756.63004,5130.14669
8283,20742.31371,5170.435
8284,20725.669,5217.27574
8285,20694.44578,5305.14262
8286,20678.35217,5350.43248
8287,20676.4973,5355.65236
8288,20662.3065,5395.58744
8289,20658.24796,5303.63556
8290,20630.90079,5383.87945
8291,20634.65674,5372.85852
8292,20639.85305,5357.61113
8293,20646.19398,5339.00517
8294,20615.49326,5328.09576
8295,20615.4023,5349.2783
8296,20615.62847,5366.37367
8297,20922.45327,4660.86777
8298,20949.94855,4583.05627
8299,21488.67783,2847.35489
8300,21486.99853,2821.20144
8301,21508.66323,2783.23545
8302,21547.38631,2763.38665
8303,22004.72315,2528.96349
8304,22009.34294,2523.91651
8305,22140.28689,2456.41162
8306,22312.76606,2367.49428
8307,22477.66547,2282.4845
8308,22489.42286,2280.62756
8309,22592.37655,2227.74683
8310,22604.16125,2216.98326
8311,22899.19597,2065.26903
8312,21673.93911,7157.47257
8313,21702.22204,7126.50178
8314,21715.87661,7115.1643
8315,21735.82177,7100.74063
8316,21737.45167,7096.57233
8317,21731.04363,7084.00305
8318,21770.7569,7075.66595
8319,21717.49911,6909.75471
8320,21715.57777,6885.08074
8321,21712.5511,6846.21201
8322,21702.14,6709.10996
8323,21697.84763,6650.88115
8324,21687.7867,6514.39808
8325,21675.32896,6437.95229
8326,21662.55419,6359.5611
8327,21662.52832,6359.39566
8328,21650.67779,6283.62609
8329,21637.34812,6198.39924
8330,21619.56668,6084.70873
8331,21214.75507,7026.01343
8332,21278.7739,7140.06444
8333,21283.63481,7143.14752
8334,21491.7415,7128.25739
8335,21504.13079,7124.28217
8336,21583.39959,7118.53473
8337,21624.5488,7115.55118
8338,21725.87683,7091.18808
8339,21548.85768,6868.0097
8340,21529.16727,6725.19936
8341,21521.50764,6669.6457
8342,21502.06184,6528.60954
8343,21493.98025,6468.95142
8344,21480.68731,6370.82339
8345,21474.40402,6324.44029
8346,21463.25605,6242.14635
8347,21384.84531,7122.39293
8348,21383.50029,6898.78752
8349,21315.13784,6906.00651
8350,21202.42585,6917.90874
8351,21182.00444,6759.9648
8352,21152.30255,6530.24349
8353,21133.83812,6387.43532
8354,21115.91966,6248.84979
8355,21115.77439,6247.72619
8356,21101.61747,6134.14014
8357,21098.11528,6106.04082
8358,21383.53655,6738.74548
8359,21381.99937,6728.27649
8360,21350.5901,6514.36278
8361,21330.35295,6376.53704
8362,21311.05148,6245.08383
8363,21100.86413,6721.17006
8364,21134.80527,6717.41423
8365,21295.9186,6741.9156
8366,21612.53149,6919.77117
8367,21986.74356,6830.53108
8368,21988.28786,6829.73218
8369,22073.42099,6785.69135
8370,22075.5292,6891.02937
8371,21988.81092,6895.56073
8372,21987.55066,6736.95289
8373,21992.26761,6526.01173
8374,21896.17916,6510.83683
8375,21894.24222,6748.54685
8376,21451.58662,7061.77403
8377,21427.96858,6890.69576
8378,21805.79282,7066.12503
8379,21940.68461,7027.32213
8380,21955.23273,7023.13722
8381,22078.86146,7012.1378
8382,22140.66383,6888.9978
8383,22202.36325,6887.07337
8384,22260.49701,6885.26015
8385,22297.49182,6880.20997
8386,22209.05477,7063.59772
8387,22196.9115,6743.25475
8388,22226.2783,6708.30707
8389,22193.8053,6680.83046
8390,22196.94736,6583.51077
8391,22163.44034,6715.09788
8392,22137.49807,6718.32132
8393,22135.07121,6587.48095
8394,22068.77094,6589.66017
8395,22072.01591,6726.45774
8396,22066.85282,6548.63654
8397,22034.78631,6536.44838
8398,22065.83293,6534.70277
8399,22131.34048,6531.01958
8400,22196.20746,6527.37241
8401,22197.49586,6551.04209
8402,22104.12669,6554.64534
8403,21970.90848,6353.22417
8404,22052.4159,6351.39813
8405,22127.27879,6349.72095
8406,22196.69867,6348.16572
8407,22265.00857,6346.63535
8408,22316.85875,6345.47373
8409,22494.07006,6320.28239
8410,22564.73697,6306.11313
8411,22620.26284,6294.97977
8412,22783.65429,6262.21853
8413,22853.12582,6248.28896
8414,22899.21849,6410.55245
8415,22919.61479,6482.35505
8416,22962.52712,6633.42255
8417,22962.57387,6633.56927
8418,22984.72295,6703.08319
8419,23011.1961,6786.16802
8420,23040.14311,6877.01697
8421,21084.81923,6534.88442
8422,21235.34538,6524.53252
8423,21294.10467,6517.62238
8424,21432.13468,6522.0325
8425,21617.39734,6519.7842
8426,21008.07058,6394.41011
8427,21196.25899,6383.9736
8428,21264.4784,6380.1903
8429,21409.41418,6373.53222
8430,21552.71177,6367.6521
8431,21592.26326,6365.91062
8432,21605.96738,6449.80873
8433,21547.52941,6332.23294
8434,21389.52987,6243.56923
8435,20945.7257,6252.13447
8436,21158.4557,6248.02887
8437,21517.88637,6228.41845
8438,21583.31221,6211.97777
8439,21603.57552,6294.53209
8440,21118.6401,6104.84763
8441,21020.84002,6132.89562
8442,20947.59969,6175.23701
8443,20950.02822,6075.58488
8444,20940.43449,6069.45235
8445,20906.42646,6172.37131
8446,20910.12531,6080.54608
8447,20917.46443,6074.98404
8448,20928.47328,6071.06538
8449,21963.35867,7049.26152
8450,22235.47503,7095.95603
8451,22248.47888,7091.02327
8452,22259.25185,7084.99437
8453,22267.30794,7075.93639
8454,22271.09217,7065.53017
8455,22279.67854,7066.01125
8456,22388.43768,7072.10487
8457,22474.26622,7052.64938
8458,22559.88938,7033.24045
8459,22593.42999,6832.15916
8460,22473.30233,6849.16814
8461,22376.74712,6862.83947
8462,22376.0075,6862.94419
8463,22290.47069,6785.93828
8464,22291.74453,6785.80418
8465,22371.85968,6777.3701
8466,22461.96176,6767.88465
8467,22683.36902,6723.70295
8468,22892.37074,6656.23244
8469,22913.74709,6649.33167
8470,23000.28041,6621.39675
8471,23040.46506,6608.42423
8472,23073.95231,6597.61378
8473,23124.51093,6581.29231
8474,23353.03852,6504.36729
8475,23424.65411,6479.06431
8476,23353.80505,6478.29716
8477,22658.83232,6644.05941
8478,22719.25288,6621.97694
8479,22367.17005,6695.35993
8480,22351.09718,6414.2849
8481,22348.51035,6369.04754
8482,22286.68866,6702.75571
8483,22256.43846,6205.86153
8484,22315.54863,6334.21074
8485,22293.60252,6298.66036
8486,22197.24487,6148.90019
8487,22157.0004,6105.62164
8488,22252.34924,6705.9113
8489,22396.47529,6750.7976
8490,22419.51088,6748.39959
8491,22470.138,6743.12929
8492,22524.59834,6737.45996
8493,22414.23936,6691.03453
8494,22466.77405,6686.20689
8495,22390.37952,6667.05647
8496,22387.62093,6620.27004
8497,22386.01902,6593.10112
8498,22384.86234,6573.4836
8499,22441.43628,6570.57411
8500,22462.10275,6588.59732
8501,22467.1045,6615.30764
8502,22487.44012,6658.90506
8503,22377.79787,6525.00623
8504,22416.14514,6522.92977
8505,22376.2949,6452.28436
8506,20743.53458,5877.28208
8507,20847.06406,5818.24101
8508,20831.44238,5746.6271
8509,20798.3472,5594.91008
8510,20789.16562,5552.81931
8511,20779.54448,5508.71346
8512,20694.11269,5539.93397
8513,20706.24669,5628.04223
8514,21010.07477,5518.74341
8515,21031.11831,5511.17323
8516,21216.8371,5444.36293
8517,21227.7086,5524.80164
8518,21227.74502,5525.07116
8519,20911.46845,5700.73652
8520,21029.36678,5635.14577
8521,21049.4377,5623.97965
8522,21140.40367,5573.37227
8523,21322.07311,5472.30353
8524,21328.68376,5468.62581
8525,21319.40458,5549.79081
8526,21294.72774,5406.69333
8527,21284.77896,5375.6617
8528,21213.03493,5415.93473
8529,21203.16584,5342.14518
8530,21139.28398,5153.92681
8531,21093.19479,5018.13191
8532,21084.23253,4991.72595
8533,21034.30333,4844.61702
8534,21079.06945,5961.51348
8535,21069.36105,5891.26496
8536,20993.48395,5418.63931
8537,20964.53316,5246.7435
8538,20959.99433,5220.38676
8539,20946.419,5141.55572
8540,20935.07858,5075.70262
8541,20930.24876,5047.65618
8542,20846.30553,5205.03444
8543,20925.77664,5233.07074
8544,20973.47232,5135.81555
8545,20999.92382,5145.19318
8546,21007.81486,5141.70004
8547,21009.37082,5136.14859
8548,21004.1471,5119.16136
8549,21001.25748,5116.16368
8550,20990.92143,5117.38496
8551,20812.8779,5299.78768
8552,20737.94891,5796.45765
8553,20769.61899,5780.88813
8554,21178.76889,5965.05617
8555,21171.84493,5895.56936
8556,21166.87452,5895.3606
8557,21276.7987,5899.25343
8558,21365.65595,5902.37247
8559,21374.50137,5902.68296
8560,21491.05634,5906.77425
8561,21359.0719,5796.7604
8562,21489.53992,5779.44816
8563,21488.90822,5967.97129
8564,21697.10317,5976.30611
8565,21693.69117,6061.62547
8566,21698.9262,5912.29258
8567,21700.57425,5854.42327
8568,21702.27293,5794.77639
8569,21799.90562,5914.36247
8570,21800.59576,5857.22648
8571,21802.21037,5798.77864
8572,21902.50173,5903.46455
8573,21961.72523,5897.17374
8574,21962.80463,5897.05909
8575,22099.03955,5887.12657
8576,21914.89225,5545.73155
8577,21883.98028,5508.7262
8578,21978.00458,6072.9921
8579,21968.12169,5966.25606
8580,21500.39829,5373.02619
8581,21513.12426,5365.93558
8582,21574.73538,5331.60728
8583,21590.5947,5322.77083
8584,21661.56661,5283.22691
8585,21675.916,5275.23176
8586,21458.16602,5252.51746
8587,21391.77885,5063.08332
8588,21492.00797,5027.17602
8589,21579.53576,4995.81899
8590,21645.30865,5186.499
8591,21014.92383,5411.45149
8592,20941.77368,5043.47008
8593,21036.04182,5009.22986
8594,21015.24036,4930.75809
8595,20991.89391,4935.18759
8596,20976.22377,4849.65944
8597,20913.81547,4952.22909
8598,20928.22971,4950.24229
8599,21176.94014,4861.10756
8600,21117.3168,4854.21438
8601,21440.2373,4875.42925
8602,21475.43522,4876.69442
8603,21807.1359,4878.83752
8604,21824.98951,4878.05147
8605,21885.04518,4875.40737
8606,21951.31735,4872.48958
8607,22010.43173,4869.88692
8608,22076.90462,4866.96028
8609,22174.91616,4862.64508
8610,22230.13279,4860.21403
8611,22238.45654,4859.84755
8612,22275.63666,4858.21061
8613,22413.94474,4863.77199
8614,22462.81184,4870.28038
8615,22517.30193,4877.53767
8616,22608.26021,4889.65199
8617,21163.06628,4992.90205
8618,21203.77736,4978.20171
8619,21444.63462,4888.3184
8620,21177.73753,4891.33448
8621,21395.19024,4743.39031
8622,21371.09692,4672.76956
8623,21321.36255,4526.99148
8624,21309.58723,4492.47644
8625,21304.8338,4471.00197
8626,21290.98162,4244.46184
8627,21510.91342,4545.16338
8628,21144.05788,4413.95202
8629,21101.57215,4398.87633
8630,21213.15171,4792.47124
8631,21193.78066,4733.26364
8632,21188.92259,4547.87153
8633,21169.43373,4486.84364
8634,21404.17578,4522.93776
8635,21084.76983,4370.28653
8636,21111.61523,4346.16135
8637,21123.17256,4312.09355
8638,21144.39347,4293.28117
8639,21201.16041,4274.37566
8640,21141.18929,4272.06439
8641,21196.97049,4252.61177
8642,21116.39713,4371.85909
8643,21125.5685,4388.76844
8644,22176.14174,6139.48352
8645,22165.64522,6129.04703
8646,22169.63442,6060.71571
8647,22237.887,6021.5066
8648,22267.01383,6020.9338
8649,22289.21506,6035.77398
8650,22262.80511,5651.3417
8651,22269.80924,5604.91059
8652,22290.06665,5353.70538
8653,22290.05575,5353.57018
8654,22281.16483,5243.37676
8655,22210.16285,5635.53092
8656,22178.39683,5624.40246
8657,22210.74591,5355.98884
8658,22210.85397,5355.09219
8659,22204.65311,5264.94753
8660,22370.28654,5351.12343
8661,22070.04705,5353.21028
8662,22009.33346,5348.30671
8663,22418.20656,5397.24983
8664,22335.77972,5673.2592
8665,22346.74149,5621.06908
8666,22466.35956,5551.30952
8667,22497.89686,5524.76335
8668,22661.79781,5430.41706
8669,22719.03128,5397.47176
8670,22777.07635,5364.05927
8671,22852.84408,5320.44509
8672,22914.20881,5285.12172
8673,22941.29893,5269.52783
8674,22988.11918,5242.57669
8675,23042.94164,5211.01924
8676,23112.23325,5171.13291
8677,21971.49121,5188.24734
8678,21949.09082,5107.18244
8679,21917.66764,4993.46496
8680,21808.32523,4541.89919
8681,21788.45989,4455.12339
8682,21760.54803,4333.10711
8683,21727.0233,4186.5543
8684,21707.58006,4101.55849
8685,22048.9833,5163.60149
8686,22020.10534,5077.52524
8687,21985.58367,4974.62686
8688,21924.19444,4568.81874
8689,21912.66734,4439.7602
8690,21902.51716,4326.11772
8691,21886.11495,4142.4769
8692,21877.22219,4042.91267
8693,21875.23381,5138.02674
8694,22072.03104,5055.83993
8695,21842.7147,5014.25492
8696,22040.04897,4959.51963
8697,22206.7213,4960.6545
8698,22259.20102,4942.64577
8699,22231.66282,4675.38729
8700,22166.61973,4643.58474
8701,22124.55015,4623.01499
8702,22157.1576,4620.04751
8703,22288.21005,4702.17565
8704,22139.21254,4575.40885
8705,22139.06596,4575.04424
8706,21800.80639,4808.658
8707,21784.98573,4813.65562
8708,21769.34215,4818.59731
8709,21754.55186,4823.26944
8710,21766.05439,4860.07685
8711,21782.7454,4859.73903
8712,21799.4364,4859.40121
8713,21692.94631,4478.24483
8714,21965.8503,4208.02651
8715,21995.16461,4202.80654
8716,22262.61686,4155.18151
8717,22457.68842,4120.44527
8718,22261.58221,4092.83156
8719,21964.90765,4236.83059
8720,21977.97668,4245.03037
8721,21992.14578,4321.15444
8722,22010.62616,4420.44111
8723,22017.12315,4455.34648
8724,22010.63009,4420.44034
8725,22039.59117,4452.29692
8726,21828.2408,4329.77447
8727,22170.81363,4010.24927
8728,22198.96752,3993.35915
8729,22272.09727,4249.23859
8730,22390.16442,4039.79749
8731,22464.67337,4020.34472
8732,22481.84262,4082.40638
8733,22392.74034,3969.1778
8734,22630.54655,4047.74553
8735,22689.52283,4019.26008
8736,22700.15318,4014.12563
8737,22767.81529,3981.44494
8738,22933.28265,3901.52446
8739,22445.87384,3950.45004
8740,22342.77402,3885.35816
8741,22351.86311,3895.5486
8742,22682.47703,4013.43511
8743,22723.33971,4085.951
8744,22759.95073,4158.1523
8745,22796.27873,4229.79544
8746,22704.83039,4190.11591
8747,22811.78362,4424.22862
8748,22826.18426,4472.15058
8749,22872.95147,4627.78078
8750,22501.58036,4160.78946
8751,22536.44612,4287.75988
8752,22584.42441,4464.83197
8753,22457.22173,4333.70113
8754,22508.17896,4587.2702
8755,22464.43536,4659.0132
8756,22405.3002,4755.99961
8757,22447.28219,4657.99788
8758,22518.77641,4699.95535
8759,22579.8366,4742.03572
8760,22526.7903,4815.26149
8761,22461.80307,4783.56126
8762,22592.21638,4725.21444
8763,22633.5872,4669.00099
8764,22650.83025,4821.42689
8765,22668.98113,4851.22088
8766,22622.45295,4875.24227
8767,22606.72616,4902.64273
8768,22620.33722,4862.1052
8769,22716.71266,4733.5384
8770,22938.22619,4608.86495
8771,22759.73269,4581.15344
8772,22791.13749,4566.94994
8773,22801.92688,4594.69654
8774,22739.32837,4534.90909
8775,22672.91591,4530.96263
8776,22643.95423,4454.37782
8777,22781.94064,4784.18047
8778,22681.31284,4846.3356
8779,22690.30051,4846.3356
8780,22699.20427,4850.1116
8781,22441.64019,5102.93558
8782,22528.59129,5084.80606
8783,22588.02562,5072.41386
8784,22649.42367,5059.61221
8785,22711.78347,5046.61004
8786,22724.54731,5108.6669
8787,22729.44294,5132.46908
8788,22737.19289,5170.14877
8789,22757.17558,5267.30315
8790,22787.80821,5416.23679
8791,22804.88974,5499.28595
8792,22878.1155,5853.9927
8793,22459.14918,5188.06304
8794,22546.77079,5170.04105
8795,22605.64782,5157.93123
8796,22667.07681,5145.29653
8797,22566.96998,5264.74545
8798,22621.42288,5234.48476
8799,22678.87408,5202.55784
8800,22841.13345,5113.66326
8801,22945.75891,5056.80554
8802,23059.35722,4995.07161
8803,23092.98756,4976.79553
8804,23098.27631,4977.64881
8805,22684.99573,5632.70016
8806,22699.66397,5760.60541
8807,22622.44903,4928.68338
8808,22635.06978,4934.94671
8809,22646.9577,4931.85575
8810,22682.45833,4913.59769
8811,22705.08427,4901.96111
8812,22713.59363,4881.03642
8813,22808.45751,5062.81718
8814,22860.02361,5034.64073
8815,22936.77983,5017.42776
8816,22960.70295,5122.34271
8817,22974.00837,5180.69368
8818,22876.67713,5168.97173
8819,23049.7267,5072.94016
8820,23045.87148,5139.08151
8821,23046.47246,5139.16549
8822,22891.88804,5192.64098
8823,22771.24133,5004.90617
8824,22924.81781,4967.63456
8825,22915.62401,4930.42007
8826,22915.03841,4928.04972
8827,22920.92005,4877.46028
8828,23013.88431,4882.01619
8829,23006.40954,4941.41783
8830,22833.27468,4821.03763
8831,22820.24201,4918.86551
8832,23032.16391,4720.06508
8833,23065.35765,4946.55457
8834,23077.24223,5355.9323
8835,23101.00128,5456.30946
8836,23064.71732,5461.57557
8837,23015.1848,5468.76453
8838,22965.89807,5475.91782
8839,22895.9461,5486.07038
8840,22873.14562,5398.45647
8841,22941.07823,5384.3025
8842,23006.32225,5370.70871
8843,23061.92434,5553.77911
8844,23022.88441,5521.81547
8845,23274.51464,5293.40515
8846,23415.57897,5218.0336
8847,23267.01905,5279.34146
8848,23195.32112,5144.81736
8849,23144.83581,5170.0801
8850,23199.43038,5142.70478
8851,23338.68614,5071.11305
8852,23159.36765,5063.78907
8853,23297.13519,4990.6613
8854,22558.50527,3881.84765
8855,22836.61768,4113.69408
8856,22968.76386,4037.06414
8857,23024.84801,4004.54162
8858,22802.72416,4048.54534
8859,22981.18263,3964.45639
8860,22891.52411,4219.23299
8861,22875.06518,4187.59631
8862,22739.85898,3927.70846
8863,22679.61718,3811.91413
8864,22976.30892,4179.00192
8865,22981.60362,4176.48954
8866,23055.52862,4141.41154
8867,23012.37006,4244.08675
8868,23100.77037,4228.14614
8869,22970.98768,4158.13018
8870,22965.25184,4148.21051
8871,22957.14064,4134.18288
8872,22986.37969,4116.79374
8873,23007.88635,4104.00322
8874,23022.93038,4095.05619
8875,23033.83188,4111.99715
8876,23011.14011,4076.15269
8877,22995.64593,4083.42152
8878,22994.02816,4131.26751
8879,23000.04849,4142.66022
8880,23102.37041,4949.77986
8881,21478.06533,2155.06845
8882,21532.65434,2099.2575
8883,21564.93628,2130.87039
8884,21665.56257,2075.17287
8885,21692.20435,2123.9237
8886,21723.68439,2181.52786
8887,21723.99649,2182.17288
8888,21753.75856,2243.6828
8889,21786.78244,2311.93394
8890,21462.5332,2391.2388
8891,21604.12599,2241.38986
8892,21626.22544,2230.47256
8893,21833.85416,2127.90233
8894,21944.40921,2072.43336
8895,22010.63202,2038.88707
8896,22124.09716,1981.40938
8897,22193.38836,1946.30875
8898,22227.93391,1928.80912
8899,21825.03271,2048.92535
8900,21795.39883,2065.65741
8901,21611.53545,2164.57839
8902,21623.78685,2190.43958
8903,21610.456,2197.14038
8904,21596.90382,2172.10737
8905,21581.89678,2157.22577
8906,21607.09249,2258.16536
8907,21615.97367,2269.02905
8908,21665.17117,2302.05438
8909,21703.01785,2327.46012
8910,21977.68709,2215.59059
8911,22043.00733,2182.6256
8912,22178.06841,2114.46468
8913,22202.29548,2102.23807
8914,22295.33459,2055.28426
8915,22240.69691,2181.75512
8916,22027.57165,2366.45697
8917,22111.01198,2315.16157
8918,22111.09383,2315.11125
8919,22283.31091,2188.91153
8920,22319.70836,2260.05297
8921,22358.58944,2336.04884
8922,22359.82781,2338.46932
8923,22309.61563,2361.29132
8924,22171.26943,2432.59883
8925,22137.0824,2450.21978
8926,22084.66964,2477.23479
8927,21582.51726,2736.0582
8928,21543.63488,2756.09927
8929,21519.20408,2768.69158
8930,21747.59535,1972.49288
8931,21898.44189,1890.46717
8932,21953.60583,1860.47071
8933,22104.41175,1778.46709
8934,21623.35958,2037.8348
8935,21639.48853,2029.35176
8936,21982.95426,2254.58707
8937,21998.52826,2310.10887
8938,21957.85408,2346.74772
8939,21963.31336,2333.91837
8940,22176.11643,2525.6429
8941,22212.77095,2596.46823
8942,22376.87469,2512.79939
8943,22429.27161,2486.08464
8944,22492.88401,2453.65165
8945,21618.55456,2901.63549
8946,21671.63341,2874.37618
8947,21707.11009,2856.15668
8948,21786.50157,2815.3842
8949,22098.31658,2655.2477
8950,22116.59707,2725.16207
8951,22156.13471,2874.31559
8952,22170.85129,2929.00632
8953,22189.48882,2998.26835
8954,22226.0477,3134.13085
8955,22266.72495,3285.71012
8956,22277.60261,3326.34294
8957,22337.27794,3304.9075
8958,22347.29173,3331.85176
8959,22381.58504,3424.12527
8960,22402.87158,3481.4013
8961,21779.79632,2999.12974
8962,21788.82554,3097.04461
8963,21797.96548,3196.16009
8964,21811.66234,3344.69175
8965,21832.82437,3574.17746
8966,21835.04318,3598.23874
8967,21536.40913,2547.72823
8968,21559.46319,2641.89322
8969,22337.013,2415.23473
8970,22471.87119,2750.64789
8971,22542.32096,2715.10438
8972,22607.26614,2684.63606
8973,22648.75494,2766.71923
8974,22584.46328,2799.0102
8975,22488.974,2846.97039
8976,22444.03107,2859.97539
8977,22469.64848,2856.67039
8978,21818.02778,2878.09181
8979,21548.19035,3219.19094
8980,21649.47084,3167.781
8981,21714.81242,3134.61364
8982,21887.29782,3047.06012
8983,21889.99437,3070.94309
8984,21898.43545,3145.70437
8985,21914.98025,3292.23918
8986,21756.53166,3216.96804
8987,22093.4832,3047.13774
8988,22290.13495,2947.03682
8989,22383.23457,2899.64666
8990,22079.61473,2975.40838
8991,22258.35089,2884.35728
8992,21643.68317,3273.90856
8993,21707.61582,3397.54608
8994,21769.40138,3557.72558
8995,21812.00493,3584.01987
8996,21730.37514,3534.67366
8997,21603.43042,3450.47095
8998,22120.66539,3187.72726
8999,22351.85662,3068.75463
9000,21882.81447,3410.11392
9001,21889.93896,3424.66138
9002,21881.45203,3428.81778
9003,21896.16591,3461.62387
9004,21941.58007,3400.69154
9005,21914.22961,3395.61998
9006,22068.55637,2918.21324
9007,22233.57556,2835.49925
9008,22151.9849,3339.58101
9009,22168.46553,3415.50285
9010,22172.83745,3435.64312
9011,22210.08842,3417.83974
9012,22204.86257,3398.29613
9013,22087.52023,3453.76981
9014,21722.86189,3626.16231
9015,21657.69769,3656.96873
9016,21593.09323,3687.51054
9017,21538.9536,3713.10509
9018,21623.97143,3583.92684
9019,22070.12696,3483.54833
9020,22095.82001,3471.56483
